"tick","Remaining Humans","Remaining Zombies"
1.0,1,150
2.0,2,150
3.0,2,150
4.0,3,150
5.0,3,150
6.0,4,150
7.0,5,150
8.0,5,150
9.0,6,150
10.0,6,150
11.0,6,150
12.0,7,150
13.0,8,150
14.0,8,150
15.0,8,150
16.0,9,150
17.0,10,150
18.0,10,150
19.0,11,150
20.0,12,150
21.0,12,150
22.0,13,150
23.0,13,150
24.0,14,150
25.0,14,150
26.0,15,150
27.0,16,150
28.0,16,150
29.0,17,150
30.0,17,150
31.0,17,150
32.0,18,150
33.0,18,150
34.0,19,150
35.0,19,150
36.0,20,150
37.0,20,150
38.0,21,150
39.0,22,150
40.0,22,150
41.0,23,150
42.0,23,150
43.0,23,150
44.0,24,150
45.0,24,150
46.0,25,150
47.0,25,150
48.0,26,150
49.0,27,150
50.0,27,150
51.0,27,150
52.0,28,150
53.0,28,150
54.0,29,150
55.0,29,150
56.0,30,150
57.0,30,150
58.0,31,150
59.0,32,150
60.0,33,150
61.0,33,150
62.0,34,150
63.0,34,150
64.0,35,150
65.0,35,150
66.0,36,150
67.0,36,150
68.0,37,150
69.0,37,150
70.0,37,150
71.0,37,150
72.0,37,150
73.0,37,150
74.0,37,150
75.0,37,150
76.0,37,150
77.0,37,150
78.0,37,150
79.0,37,150
80.0,37,150
81.0,37,150
82.0,37,150
83.0,37,150
84.0,37,150
85.0,37,150
86.0,37,150
87.0,37,150
88.0,37,150
89.0,37,150
90.0,37,150
91.0,37,150
92.0,37,150
93.0,37,150
94.0,37,150
95.0,37,150
96.0,37,150
97.0,37,150
98.0,37,150
99.0,37,150
100.0,37,150
101.0,37,150
102.0,37,150
103.0,37,150
104.0,37,150
105.0,37,150
106.0,37,150
107.0,37,150
108.0,37,150
109.0,37,150
110.0,37,150
111.0,37,150
112.0,37,150
113.0,37,150
114.0,37,150
115.0,37,150
116.0,37,150
117.0,37,150
118.0,37,150
119.0,37,150
120.0,37,150
121.0,37,150
122.0,37,150
123.0,37,150
124.0,37,150
125.0,37,150
126.0,37,150
127.0,37,150
128.0,37,150
129.0,37,150
130.0,37,150
131.0,37,150
132.0,37,150
133.0,37,150
134.0,37,150
135.0,37,150
136.0,37,150
137.0,37,150
138.0,37,150
139.0,37,150
140.0,37,150
141.0,37,150
142.0,37,150
143.0,37,150
144.0,37,150
145.0,37,150
146.0,37,150
147.0,37,150
148.0,37,150
149.0,37,150
150.0,37,150
151.0,37,150
152.0,37,150
153.0,37,150
154.0,37,150
155.0,37,150
156.0,37,150
157.0,37,150
158.0,37,150
159.0,37,150
160.0,37,150
161.0,37,150
162.0,37,150
163.0,37,150
164.0,37,150
165.0,37,150
166.0,37,150
167.0,37,150
168.0,37,150
169.0,37,150
170.0,37,150
171.0,37,150
172.0,37,150
173.0,37,150
174.0,37,150
175.0,37,150
176.0,37,150
177.0,37,150
178.0,37,150
179.0,37,150
180.0,37,150
181.0,37,150
182.0,37,150
183.0,37,150
184.0,37,150
185.0,37,150
186.0,37,150
187.0,37,150
188.0,37,150
189.0,37,150
190.0,37,150
191.0,37,150
192.0,37,150
193.0,37,150
194.0,37,150
195.0,37,150
196.0,37,150
197.0,37,150
198.0,37,150
199.0,37,150
200.0,37,150
201.0,37,150
202.0,37,150
203.0,37,150
204.0,37,150
205.0,37,150
206.0,37,150
207.0,37,150
208.0,37,150
209.0,37,150
210.0,37,150
211.0,37,150
212.0,37,150
213.0,37,150
214.0,37,150
215.0,37,150
216.0,37,150
217.0,37,150
218.0,37,150
219.0,37,150
220.0,37,150
221.0,37,150
222.0,37,150
223.0,37,150
224.0,37,150
225.0,37,150
226.0,37,150
227.0,37,150
228.0,37,150
229.0,37,150
230.0,37,150
231.0,37,150
232.0,37,150
233.0,37,150
234.0,37,150
235.0,37,150
236.0,37,150
237.0,37,150
238.0,37,150
239.0,37,150
240.0,37,150
241.0,37,150
242.0,37,150
243.0,37,150
244.0,37,150
245.0,37,150
246.0,37,150
247.0,37,150
248.0,37,150
249.0,37,150
250.0,37,150
251.0,37,150
252.0,37,150
253.0,37,150
254.0,37,150
255.0,37,150
256.0,37,150
257.0,37,150
258.0,37,150
259.0,37,150
260.0,37,150
261.0,37,150
262.0,37,150
263.0,37,150
264.0,37,150
265.0,37,150
266.0,37,150
267.0,37,150
268.0,37,150
269.0,37,150
270.0,37,150
271.0,37,150
272.0,37,150
273.0,37,150
274.0,37,150
275.0,37,150
276.0,37,150
277.0,37,150
278.0,37,150
279.0,37,150
280.0,37,150
281.0,37,150
282.0,37,150
283.0,37,150
284.0,37,150
285.0,37,150
286.0,37,150
287.0,37,150
288.0,37,150
289.0,37,150
290.0,37,150
291.0,37,150
292.0,37,150
293.0,37,150
294.0,37,150
295.0,37,150
296.0,37,150
297.0,37,150
298.0,37,150
299.0,37,150
300.0,37,150
301.0,37,150
302.0,37,150
303.0,37,150
304.0,37,150
305.0,37,150
306.0,37,150
307.0,37,150
308.0,37,150
309.0,37,150
310.0,37,150
311.0,37,150
312.0,37,150
313.0,37,150
314.0,37,150
315.0,37,150
316.0,37,150
317.0,37,150
318.0,37,150
319.0,37,150
320.0,37,150
321.0,37,150
322.0,37,150
323.0,37,150
324.0,37,150
325.0,37,150
326.0,37,150
327.0,37,150
328.0,37,150
329.0,37,150
330.0,37,150
331.0,37,150
332.0,37,150
333.0,37,150
334.0,37,150
335.0,37,150
336.0,37,150
337.0,37,150
338.0,37,150
339.0,37,150
340.0,37,150
341.0,37,150
342.0,37,150
343.0,37,150
344.0,37,150
345.0,37,150
346.0,37,150
347.0,37,150
348.0,37,150
349.0,37,150
350.0,37,150
351.0,37,150
352.0,37,150
353.0,37,150
354.0,37,150
355.0,37,150
356.0,37,150
357.0,37,150
358.0,37,150
359.0,37,150
360.0,37,150
361.0,37,150
362.0,37,150
363.0,37,150
364.0,37,150
365.0,37,150
366.0,37,150
367.0,37,150
368.0,37,150
369.0,37,150
370.0,37,150
371.0,37,150
372.0,37,150
373.0,37,150
374.0,37,150
375.0,37,150
376.0,37,150
377.0,37,150
378.0,37,150
379.0,37,150
380.0,37,150
381.0,37,150
382.0,37,150
383.0,37,150
384.0,37,150
385.0,37,150
386.0,37,150
387.0,37,150
388.0,37,150
389.0,37,150
390.0,37,150
391.0,37,150
392.0,37,150
393.0,37,150
394.0,37,150
395.0,37,150
396.0,37,150
