"tick","Remaining Humans","Remaining Zombies"
1.0,1,150
2.0,2,150
3.0,3,150
4.0,3,150
5.0,3,150
6.0,4,150
7.0,5,150
8.0,5,150
9.0,6,150
10.0,7,150
11.0,7,150
12.0,7,150
13.0,7,150
14.0,8,150
15.0,8,150
16.0,9,150
17.0,9,150
18.0,10,150
19.0,10,150
20.0,10,150
21.0,10,150
22.0,10,150
23.0,10,150
24.0,10,150
25.0,10,150
26.0,10,150
27.0,10,150
28.0,10,150
29.0,10,150
30.0,10,150
31.0,10,150
32.0,10,150
33.0,10,150
34.0,10,150
35.0,10,150
36.0,10,150
37.0,10,150
38.0,10,150
39.0,10,150
40.0,10,150
41.0,10,150
42.0,10,150
43.0,10,150
44.0,10,150
45.0,10,150
46.0,10,150
47.0,10,150
48.0,10,150
49.0,10,150
50.0,10,150
51.0,10,150
52.0,10,150
53.0,10,150
54.0,10,150
55.0,10,150
56.0,10,150
57.0,10,150
58.0,10,150
59.0,10,150
60.0,10,150
61.0,10,150
62.0,10,150
63.0,10,150
64.0,10,150
65.0,10,150
66.0,10,150
67.0,10,150
68.0,10,150
69.0,10,150
70.0,10,150
71.0,10,150
72.0,10,150
73.0,10,150
74.0,10,150
75.0,10,150
76.0,10,150
77.0,10,150
78.0,10,150
79.0,10,150
80.0,10,150
81.0,10,150
82.0,10,150
83.0,10,150
84.0,10,150
85.0,10,150
86.0,10,150
87.0,10,150
88.0,10,150
89.0,10,150
90.0,10,150
91.0,10,150
92.0,10,150
93.0,10,150
94.0,10,150
95.0,10,150
96.0,10,150
97.0,10,150
98.0,10,150
99.0,10,150
100.0,10,150
101.0,10,150
102.0,10,150
103.0,10,150
104.0,10,150
105.0,10,150
106.0,10,150
107.0,10,150
108.0,10,150
109.0,10,150
110.0,10,150
111.0,10,150
112.0,10,150
113.0,10,150
114.0,10,150
115.0,10,150
116.0,10,150
117.0,10,150
118.0,10,150
119.0,10,150
120.0,10,150
121.0,10,150
122.0,10,150
123.0,10,150
124.0,10,150
125.0,10,150
126.0,10,150
127.0,10,150
128.0,10,150
129.0,10,150
130.0,10,150
131.0,10,150
132.0,10,150
133.0,10,150
134.0,10,150
135.0,10,150
136.0,10,150
137.0,10,150
138.0,10,150
139.0,10,150
140.0,10,150
141.0,10,150
142.0,10,150
143.0,10,150
144.0,10,150
145.0,10,150
146.0,10,150
147.0,10,150
148.0,10,150
149.0,10,150
150.0,10,150
151.0,10,150
152.0,10,150
153.0,10,150
154.0,10,150
155.0,10,150
156.0,10,150
157.0,10,150
158.0,10,150
159.0,10,150
160.0,10,150
161.0,10,150
162.0,10,150
163.0,10,150
164.0,10,150
165.0,10,150
166.0,10,150
167.0,10,150
168.0,10,150
169.0,10,150
170.0,10,150
171.0,10,150
172.0,10,150
173.0,10,150
174.0,10,150
175.0,10,150
176.0,10,150
177.0,10,150
178.0,10,150
179.0,10,150
180.0,10,150
181.0,10,150
182.0,10,150
183.0,10,150
184.0,10,150
185.0,10,150
186.0,10,150
187.0,10,150
188.0,10,150
189.0,10,150
190.0,10,150
191.0,10,150
192.0,10,150
193.0,10,150
194.0,10,150
195.0,10,150
196.0,10,150
197.0,10,150
198.0,10,150
199.0,10,150
200.0,10,150
201.0,10,150
202.0,10,150
203.0,10,150
204.0,10,150
205.0,10,150
206.0,10,150
207.0,10,150
208.0,10,150
209.0,10,150
210.0,10,150
211.0,10,150
212.0,10,150
213.0,10,150
214.0,10,150
215.0,10,150
216.0,10,150
217.0,10,150
218.0,10,150
219.0,10,150
220.0,10,150
221.0,10,150
222.0,10,150
223.0,10,150
224.0,10,150
225.0,10,150
226.0,10,150
227.0,10,150
228.0,10,150
229.0,10,150
230.0,10,150
231.0,10,150
232.0,10,150
233.0,10,150
234.0,10,150
235.0,10,150
236.0,10,150
237.0,10,150
238.0,10,150
239.0,10,150
240.0,10,150
241.0,10,150
242.0,10,150
243.0,10,150
244.0,10,150
245.0,10,150
246.0,10,150
247.0,10,150
248.0,10,150
249.0,10,150
250.0,10,150
251.0,10,150
252.0,10,150
253.0,10,150
254.0,10,150
255.0,10,150
256.0,10,150
257.0,10,150
258.0,10,150
259.0,10,150
260.0,10,150
261.0,10,150
262.0,10,150
263.0,10,150
264.0,10,150
265.0,10,150
266.0,10,150
267.0,10,150
268.0,10,150
269.0,10,150
270.0,10,150
271.0,10,150
272.0,10,150
273.0,10,150
274.0,10,150
275.0,10,150
276.0,10,150
277.0,10,150
278.0,10,150
279.0,10,150
280.0,10,150
281.0,10,150
282.0,10,150
283.0,10,150
284.0,10,150
285.0,10,150
286.0,10,150
287.0,10,150
288.0,10,150
289.0,10,150
290.0,10,150
291.0,10,150
292.0,10,150
293.0,10,150
294.0,10,150
295.0,10,150
296.0,10,150
297.0,10,150
298.0,10,150
299.0,10,150
300.0,10,150
301.0,10,150
302.0,10,150
303.0,10,150
304.0,10,150
305.0,10,150
306.0,10,150
307.0,10,150
308.0,10,150
309.0,10,150
310.0,10,150
311.0,10,150
312.0,10,150
313.0,10,150
314.0,10,150
315.0,10,150
316.0,10,150
317.0,10,150
318.0,10,150
319.0,10,150
320.0,10,150
321.0,10,150
322.0,10,150
323.0,10,150
324.0,10,150
325.0,10,150
326.0,10,150
327.0,10,150
328.0,10,150
329.0,10,150
330.0,10,150
331.0,10,150
332.0,10,150
333.0,10,150
334.0,10,150
335.0,10,150
336.0,10,150
337.0,10,150
338.0,10,150
339.0,10,150
340.0,10,150
341.0,10,150
342.0,10,150
343.0,10,150
344.0,10,150
345.0,10,150
346.0,10,150
347.0,10,150
348.0,10,150
349.0,10,150
350.0,10,150
351.0,10,150
352.0,10,150
353.0,10,150
354.0,10,150
355.0,10,150
356.0,10,150
357.0,10,150
358.0,10,150
359.0,10,150
360.0,10,150
361.0,10,150
362.0,10,150
363.0,10,150
364.0,10,150
365.0,10,150
366.0,10,150
367.0,10,150
368.0,10,150
369.0,10,150
370.0,10,150
371.0,10,150
372.0,10,150
373.0,10,150
374.0,10,150
375.0,10,150
376.0,10,150
377.0,10,150
378.0,10,150
379.0,10,150
380.0,10,150
381.0,10,150
382.0,10,150
383.0,10,150
384.0,10,150
385.0,10,150
386.0,10,150
387.0,10,150
388.0,10,150
389.0,10,150
390.0,10,150
391.0,10,150
392.0,10,150
393.0,10,150
394.0,10,150
395.0,10,150
396.0,10,150
