"tick","Remaining Humans","Remaining Zombies"
1.0,1,150
2.0,2,150
3.0,3,150
4.0,3,150
5.0,3,150
6.0,4,150
7.0,5,150
8.0,5,150
9.0,6,150
10.0,6,150
11.0,7,150
12.0,8,150
13.0,8,150
14.0,9,150
15.0,9,150
16.0,10,150
17.0,11,150
18.0,11,150
19.0,12,150
20.0,12,150
21.0,13,150
22.0,14,150
23.0,15,150
24.0,15,150
25.0,15,150
26.0,16,150
27.0,16,150
28.0,17,150
29.0,17,150
30.0,17,150
31.0,18,150
32.0,19,150
33.0,19,150
34.0,20,150
35.0,21,150
36.0,21,150
37.0,21,150
38.0,22,150
39.0,22,150
40.0,23,150
41.0,23,150
42.0,24,150
43.0,25,150
44.0,25,150
45.0,25,150
46.0,26,150
47.0,26,150
48.0,27,150
49.0,27,150
50.0,28,150
51.0,29,150
52.0,30,150
53.0,30,150
54.0,30,150
55.0,31,150
56.0,31,150
57.0,32,150
58.0,33,150
59.0,33,150
60.0,34,150
61.0,34,150
62.0,35,150
63.0,35,150
64.0,36,150
65.0,37,150
66.0,37,150
67.0,37,150
68.0,38,150
69.0,39,150
70.0,39,150
71.0,40,150
72.0,40,150
73.0,41,150
74.0,41,150
75.0,42,150
76.0,42,150
77.0,43,150
78.0,43,150
79.0,44,150
80.0,44,150
81.0,45,150
82.0,46,150
83.0,46,150
84.0,47,150
85.0,47,150
86.0,48,150
87.0,48,150
88.0,48,150
89.0,49,150
90.0,49,150
91.0,50,150
92.0,50,150
93.0,51,150
94.0,51,150
95.0,52,150
96.0,53,150
97.0,53,150
98.0,54,150
99.0,54,150
100.0,54,150
101.0,55,150
102.0,56,150
103.0,56,150
104.0,56,150
105.0,57,150
106.0,57,150
107.0,58,150
108.0,59,150
109.0,59,150
110.0,60,150
111.0,60,150
112.0,61,150
113.0,61,150
114.0,62,150
115.0,62,150
116.0,62,150
117.0,63,150
118.0,63,150
119.0,64,150
120.0,65,150
121.0,65,150
122.0,65,150
123.0,66,150
124.0,67,150
125.0,67,150
126.0,67,150
127.0,68,150
128.0,69,150
129.0,69,150
130.0,70,150
131.0,70,150
132.0,71,150
133.0,71,150
134.0,72,150
135.0,72,150
136.0,73,150
137.0,73,150
138.0,73,150
139.0,74,150
140.0,74,150
141.0,75,150
142.0,75,150
143.0,76,150
144.0,77,150
145.0,77,150
146.0,78,150
147.0,78,150
148.0,79,150
149.0,79,150
150.0,80,150
151.0,80,150
152.0,81,150
153.0,81,150
154.0,82,150
155.0,82,150
156.0,83,150
157.0,83,150
158.0,84,150
159.0,84,150
160.0,85,150
161.0,85,150
162.0,86,150
163.0,86,150
164.0,86,150
165.0,87,150
166.0,87,150
167.0,88,150
168.0,88,150
169.0,89,150
170.0,89,150
171.0,90,150
172.0,91,150
173.0,91,150
174.0,92,150
175.0,92,150
176.0,93,150
177.0,94,150
178.0,95,150
179.0,95,150
180.0,95,150
181.0,95,150
182.0,96,150
183.0,96,150
184.0,97,150
185.0,97,150
186.0,98,150
187.0,98,150
188.0,99,150
189.0,100,150
190.0,100,150
191.0,100,150
192.0,101,150
193.0,101,150
194.0,102,150
195.0,102,150
196.0,103,150
197.0,103,150
198.0,104,150
199.0,104,150
200.0,105,150
201.0,106,150
202.0,106,150
203.0,107,150
204.0,108,150
205.0,108,150
206.0,108,150
207.0,109,150
208.0,109,150
209.0,110,150
210.0,111,150
211.0,111,150
212.0,112,150
213.0,112,150
214.0,112,150
215.0,113,150
216.0,114,150
217.0,115,150
218.0,115,150
219.0,115,150
220.0,116,150
221.0,116,150
222.0,117,150
223.0,117,150
224.0,118,150
225.0,119,150
226.0,119,150
227.0,119,150
228.0,120,150
229.0,120,150
230.0,121,150
231.0,122,150
232.0,122,150
233.0,122,150
234.0,123,150
235.0,124,150
236.0,124,150
237.0,124,150
238.0,125,150
239.0,126,150
240.0,127,150
241.0,127,150
242.0,128,150
243.0,128,150
244.0,128,150
245.0,129,150
246.0,129,150
247.0,130,150
248.0,131,150
249.0,131,150
250.0,131,150
251.0,132,150
252.0,132,150
253.0,133,150
254.0,134,150
255.0,135,150
256.0,135,150
257.0,135,150
258.0,135,150
259.0,136,150
260.0,137,150
261.0,137,150
262.0,137,150
263.0,138,150
264.0,139,150
265.0,139,150
266.0,139,150
267.0,140,150
268.0,141,150
269.0,142,150
270.0,143,150
271.0,143,150
272.0,143,150
273.0,144,150
274.0,145,150
275.0,146,150
276.0,146,150
277.0,147,150
278.0,148,150
279.0,148,150
280.0,148,150
281.0,149,150
282.0,149,150
283.0,150,150
284.0,150,150
285.0,151,150
286.0,151,150
287.0,152,150
288.0,153,150
289.0,153,150
290.0,154,150
291.0,155,150
292.0,155,150
293.0,156,150
294.0,156,150
295.0,156,150
296.0,157,150
297.0,158,150
298.0,158,150
299.0,158,150
300.0,159,150
301.0,160,150
302.0,160,150
303.0,160,150
304.0,161,150
305.0,162,150
306.0,162,150
307.0,162,150
308.0,163,150
309.0,164,150
310.0,164,150
311.0,165,150
312.0,165,150
313.0,166,150
314.0,166,150
315.0,167,150
316.0,167,150
317.0,168,150
318.0,169,150
319.0,169,150
320.0,170,150
321.0,170,150
322.0,171,150
323.0,171,150
324.0,172,150
325.0,172,150
326.0,173,150
327.0,174,150
328.0,174,150
329.0,174,150
330.0,175,150
331.0,175,150
332.0,176,150
333.0,176,150
334.0,177,150
335.0,178,150
336.0,179,150
337.0,179,150
338.0,180,150
339.0,180,150
340.0,180,150
341.0,181,150
342.0,182,150
343.0,183,150
344.0,183,150
345.0,184,150
346.0,184,150
347.0,184,150
348.0,185,150
349.0,185,150
350.0,186,150
351.0,186,150
352.0,187,150
353.0,188,150
354.0,189,150
355.0,190,150
356.0,190,150
357.0,190,150
358.0,191,150
359.0,191,150
360.0,192,150
361.0,192,150
362.0,193,150
363.0,193,150
364.0,194,150
365.0,195,150
366.0,195,150
367.0,196,150
368.0,197,150
369.0,197,150
370.0,198,150
371.0,198,150
372.0,198,150
373.0,199,150
374.0,200,150
375.0,200,150
376.0,201,150
377.0,201,150
378.0,202,150
379.0,202,150
380.0,203,150
381.0,203,150
382.0,204,150
383.0,205,150
384.0,205,150
385.0,206,150
386.0,207,150
387.0,207,150
388.0,207,150
389.0,208,150
390.0,208,150
391.0,208,150
392.0,209,150
393.0,209,150
394.0,210,150
395.0,210,150
396.0,211,150
