"tick","Remaining Humans","Remaining Zombies"
1.0,1,150
2.0,2,150
3.0,3,150
4.0,4,150
5.0,5,150
6.0,6,150
7.0,7,150
8.0,8,150
9.0,9,150
10.0,10,150
11.0,11,150
12.0,12,150
13.0,13,150
14.0,14,150
15.0,15,150
16.0,16,150
17.0,17,150
18.0,18,150
19.0,19,150
20.0,20,150
21.0,21,150
22.0,22,150
23.0,23,150
24.0,24,150
25.0,25,150
26.0,26,150
27.0,27,150
28.0,28,150
29.0,29,150
30.0,30,150
31.0,31,150
32.0,32,150
33.0,33,150
34.0,34,150
35.0,35,150
36.0,36,150
37.0,37,150
38.0,38,150
39.0,39,150
40.0,40,150
41.0,41,150
42.0,42,150
43.0,43,150
44.0,44,150
45.0,45,150
46.0,46,150
47.0,47,150
48.0,48,150
49.0,49,150
50.0,50,150
51.0,51,150
52.0,52,150
53.0,53,150
54.0,54,150
55.0,55,150
56.0,56,150
57.0,57,150
58.0,58,150
59.0,59,150
60.0,60,150
61.0,61,150
62.0,62,150
63.0,63,150
64.0,64,150
65.0,65,150
66.0,66,150
67.0,67,150
68.0,68,150
69.0,69,150
70.0,70,150
71.0,71,150
72.0,72,150
73.0,73,150
74.0,74,150
75.0,75,150
76.0,76,150
77.0,77,150
78.0,78,150
79.0,79,150
80.0,80,150
81.0,81,150
82.0,82,150
83.0,83,150
84.0,84,150
85.0,85,150
86.0,86,150
87.0,87,150
88.0,88,150
89.0,89,150
90.0,90,150
91.0,91,150
92.0,92,150
93.0,93,150
94.0,94,150
95.0,95,150
96.0,96,150
97.0,97,150
98.0,98,150
99.0,99,150
100.0,100,150
101.0,101,150
102.0,102,150
103.0,103,150
104.0,104,150
105.0,105,150
106.0,106,150
107.0,107,150
108.0,108,150
109.0,109,150
110.0,110,150
111.0,111,150
112.0,112,150
113.0,113,150
114.0,114,150
115.0,115,150
116.0,116,150
117.0,117,150
118.0,118,150
119.0,119,150
120.0,120,150
121.0,121,150
122.0,122,150
123.0,123,150
124.0,124,150
125.0,125,150
126.0,126,150
127.0,127,150
128.0,128,150
129.0,129,150
130.0,130,150
131.0,131,150
132.0,132,150
133.0,133,150
134.0,134,150
135.0,135,150
136.0,136,150
137.0,137,150
138.0,138,150
139.0,139,150
140.0,140,150
141.0,141,150
142.0,142,150
143.0,143,150
144.0,144,150
145.0,145,150
146.0,146,150
147.0,147,150
148.0,148,150
149.0,149,150
150.0,150,150
151.0,151,150
152.0,152,150
153.0,153,150
154.0,154,150
155.0,155,150
156.0,156,150
157.0,157,150
158.0,158,150
159.0,159,150
160.0,160,150
161.0,161,150
162.0,162,150
163.0,163,150
164.0,164,150
165.0,165,150
166.0,166,150
167.0,167,150
168.0,168,150
169.0,169,150
170.0,170,150
171.0,171,150
172.0,172,150
173.0,173,150
174.0,174,150
175.0,175,150
176.0,176,150
177.0,177,150
178.0,178,150
179.0,179,150
180.0,180,150
181.0,181,150
182.0,182,150
183.0,183,150
184.0,184,150
185.0,185,150
186.0,186,150
187.0,187,150
188.0,188,150
189.0,189,150
190.0,190,150
191.0,191,150
192.0,192,150
193.0,193,150
194.0,194,150
195.0,195,150
196.0,196,150
197.0,197,150
198.0,198,150
199.0,199,150
200.0,200,150
201.0,201,150
202.0,202,150
203.0,203,150
204.0,204,150
205.0,205,150
206.0,206,150
207.0,207,150
208.0,208,150
209.0,209,150
210.0,210,150
211.0,211,150
212.0,212,150
213.0,213,150
214.0,214,150
215.0,215,150
216.0,216,150
217.0,217,150
218.0,218,150
219.0,219,150
220.0,220,150
221.0,221,150
222.0,222,150
223.0,223,150
224.0,224,150
225.0,225,150
226.0,226,150
227.0,227,150
228.0,228,150
229.0,229,150
230.0,230,150
231.0,231,150
232.0,232,150
233.0,233,150
234.0,234,150
235.0,235,150
236.0,236,150
237.0,237,150
238.0,238,150
239.0,239,150
240.0,240,150
241.0,241,150
242.0,242,150
243.0,243,150
244.0,244,150
245.0,245,150
246.0,246,150
247.0,247,150
248.0,248,150
249.0,249,150
250.0,250,150
251.0,251,150
252.0,252,150
253.0,253,150
254.0,254,150
255.0,255,150
256.0,256,150
257.0,257,150
258.0,258,150
259.0,259,150
260.0,260,150
261.0,261,150
262.0,262,150
263.0,263,150
264.0,264,150
265.0,265,150
266.0,266,150
267.0,267,150
268.0,268,150
269.0,269,150
270.0,270,150
271.0,271,150
272.0,272,150
273.0,273,150
274.0,274,150
275.0,275,150
276.0,276,150
277.0,277,150
278.0,278,150
279.0,279,150
280.0,280,150
281.0,281,150
282.0,282,150
283.0,283,150
284.0,284,150
285.0,285,150
286.0,286,150
287.0,287,150
288.0,288,150
289.0,289,150
290.0,290,150
291.0,291,150
292.0,292,150
293.0,293,150
294.0,294,150
295.0,295,150
296.0,296,150
297.0,297,150
298.0,298,150
299.0,299,150
300.0,300,150
301.0,301,150
302.0,302,150
303.0,303,150
304.0,304,150
305.0,305,150
306.0,306,150
307.0,307,150
308.0,308,150
309.0,309,150
310.0,310,150
311.0,311,150
312.0,312,150
313.0,313,150
314.0,314,150
315.0,315,150
316.0,316,150
317.0,317,150
318.0,318,150
319.0,319,150
320.0,320,150
321.0,321,150
322.0,322,150
323.0,323,150
324.0,324,150
325.0,325,150
326.0,326,150
327.0,327,150
328.0,328,150
329.0,329,150
330.0,330,150
331.0,331,150
332.0,332,150
333.0,333,150
334.0,334,150
335.0,335,150
336.0,336,150
337.0,337,150
338.0,338,150
339.0,339,150
340.0,340,150
341.0,341,150
342.0,342,150
343.0,343,150
344.0,344,150
345.0,345,150
346.0,346,150
347.0,347,150
348.0,348,150
349.0,349,150
350.0,350,150
351.0,351,150
352.0,352,150
353.0,353,150
354.0,354,150
355.0,355,150
356.0,356,150
357.0,357,150
358.0,358,150
359.0,359,150
360.0,360,150
361.0,361,150
362.0,362,150
363.0,363,150
364.0,364,150
365.0,365,150
366.0,366,150
367.0,367,150
368.0,368,150
369.0,369,150
370.0,370,150
371.0,371,150
372.0,372,150
373.0,373,150
374.0,374,150
375.0,375,150
376.0,376,150
377.0,377,150
378.0,378,150
379.0,379,150
380.0,380,150
381.0,381,150
382.0,382,150
383.0,383,150
384.0,384,150
385.0,385,150
386.0,386,150
387.0,387,150
388.0,388,150
389.0,389,150
390.0,390,150
391.0,391,150
392.0,392,150
393.0,393,150
394.0,394,150
395.0,395,150
396.0,396,150
